Record ID,Employee ID,Employee Name,Team,Process,Date,Shift,Records Received,Records Processed,Records Pending,Errors,Rework,SLA Target,SLA Achieved,Processing Time,Working Hours,Quality Score,Attendance,Status,Productivity,Productivity %,Error Rate %,Accuracy %,Rework Rate %,SLA %,SLA Breach,Attendance %,Absenteeism %,Processing Ratio %,Opening Backlog,Closing Backlog,Backlog Status,Productivity Band,Quality Band,SLA Band
REC000464,EMP024,Employee 024,Team C,Application Processing,2026-07-12,Night,71,64,7,3,2,95,59,4.35,8.0,94.69,Present,Partial,8.0,53.33,4.69,95.31,3.12,92.19,Yes,100,0,90.14,9372,9039,Backlog Exists,Low,Average,At Risk
REC000465,EMP025,Employee 025,Team C,Application Processing,2026-07-12,Afternoon,103,93,10,2,1,95,80,5.09,8.0,97.94,Present,Partial,11.62,77.5,2.15,97.85,1.08,86.02,Yes,100,0,90.29,9372,9039,Backlog Exists,Average,Good,Breached
REC000466,EMP026,Employee 026,Team C,Application Processing,2026-07-12,Afternoon,128,115,13,1,3,95,108,2.86,8.0,98.77,Present,Partial,14.38,95.83,0.87,99.13,2.61,93.91,Yes,100,0,89.84,9372,9039,Backlog Exists,High,Excellent,At Risk
REC000467,EMP027,Employee 027,Team C,Application Processing,2026-07-12,Afternoon,0,0,0,0,0,95,0,4.18,0.0,94.16,Absent,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,9372,9039,Backlog Exists,Low,Average,Breached
REC000468,EMP028,Employee 028,Team C,Application Processing,2026-07-12,Morning,66,59,7,6,2,95,53,6.86,8.0,89.66,Present,Partial,7.38,49.17,10.17,89.83,3.39,89.83,Yes,100,0,89.39,9372,9039,Backlog Exists,Low,Needs Improvement,Breached
REC000469,EMP029,Employee 029,Team C,Application Processing,2026-07-12,Morning,149,134,15,1,3,95,127,5.61,8.0,99.36,Present,Partial,16.75,100.0,0.75,99.25,2.24,94.78,Yes,100,0,89.93,9372,9039,Backlog Exists,High,Excellent,At Risk
REC000470,EMP030,Employee 030,Team C,Application Processing,2026-07-12,General,80,72,8,6,2,95,60,7.25,7.5,92.31,Late,Partial,9.6,64.0,8.33,91.67,2.78,83.33,Yes,100,0,90.0,9372,9039,Backlog Exists,Low,Average,Breached
REC000471,EMP031,Employee 031,Team D,Quality Review,2026-07-12,General,61,90,0,4,1,95,79,5.27,8.0,96.05,Present,Completed,11.25,75.0,4.44,95.56,1.11,87.78,Yes,100,0,147.54,9372,9039,Backlog Exists,Average,Good,Breached
REC000472,EMP032,Employee 032,Team D,Quality Review,2026-07-12,Afternoon,49,73,0,5,1,95,58,7.77,8.0,92.56,Present,Completed,9.12,60.83,6.85,93.15,1.37,79.45,Yes,100,0,148.98,9372,9039,Backlog Exists,Low,Average,Breached
REC000473,EMP033,Employee 033,Team D,Quality Review,2026-07-12,Morning,68,100,0,5,1,95,94,4.72,8.0,94.83,Present,Completed,12.5,83.33,5.0,95.0,1.0,94.0,Yes,100,0,147.06,9372,9039,Backlog Exists,Average,Average,At Risk
REC000474,EMP034,Employee 034,Team D,Quality Review,2026-07-12,Night,58,87,0,10,4,95,77,3.17,8.0,88.59,Present,Completed,10.88,72.5,11.49,88.51,4.6,88.51,Yes,100,0,150.0,9372,9039,Backlog Exists,Low,Needs Improvement,Breached
REC000475,EMP035,Employee 035,Team D,Quality Review,2026-07-12,Morning,67,99,0,4,2,95,92,3.77,8.0,96.19,Present,Completed,12.38,82.5,4.04,95.96,2.02,92.93,Yes,100,0,147.76,9372,9039,Backlog Exists,Average,Good,At Risk
REC000476,EMP036,Employee 036,Team D,Quality Review,2026-07-12,Night,75,111,0,6,3,95,103,5.03,8.0,94.48,Present,Completed,13.88,92.5,5.41,94.59,2.7,92.79,Yes,100,0,148.0,9372,9039,Backlog Exists,High,Average,At Risk
REC000477,EMP037,Employee 037,Team D,Quality Review,2026-07-12,Afternoon,93,138,0,3,5,95,128,5.3,8.0,98.05,Present,Completed,17.25,100.0,2.17,97.83,3.62,92.75,Yes,100,0,148.39,9372,9039,Backlog Exists,High,Excellent,At Risk
REC000478,EMP038,Employee 038,Team D,Quality Review,2026-07-12,General,56,83,0,4,1,95,78,4.11,8.0,94.73,Present,Completed,10.38,69.17,4.82,95.18,1.2,93.98,Yes,100,0,148.21,9372,9039,Backlog Exists,Low,Average,At Risk
REC000479,EMP039,Employee 039,Team D,Quality Review,2026-07-12,Morning,74,110,0,7,2,95,105,3.36,8.0,93.71,Present,Completed,13.75,91.67,6.36,93.64,1.82,95.45,No,100,0,148.65,9372,9039,Backlog Exists,High,Average,Met
REC000480,EMP040,Employee 040,Team D,Quality Review,2026-07-12,Night,57,83,0,4,2,95,76,7.71,8.0,94.94,Present,Completed,10.38,69.17,4.82,95.18,2.41,91.57,Yes,100,0,145.61,9372,9039,Backlog Exists,Low,Average,At Risk
REC000481,EMP001,Employee 001,Team A,Document Verification,2026-07-13,General,108,74,34,2,1,95,67,3.43,8.0,96.79,Present,Partial,9.25,61.67,2.7,97.3,1.35,90.54,Yes,100,0,68.52,9039,10912,Backlog Exists,Low,Good,At Risk
REC000482,EMP002,Employee 002,Team A,Document Verification,2026-07-13,General,110,75,35,4,2,95,72,5.42,8.0,95.2,Present,Partial,9.38,62.5,5.33,94.67,2.67,96.0,No,100,0,68.18,9039,10912,Backlog Exists,Low,Good,Met
REC000483,EMP003,Employee 003,Team A,Document Verification,2026-07-13,General,123,83,40,2,2,95,74,4.94,8.0,97.32,Present,Partial,10.38,69.17,2.41,97.59,2.41,89.16,Yes,100,0,67.48,9039,10912,Backlog Exists,Low,Good,Breached
REC000484,EMP004,Employee 004,Team A,Document Verification,2026-07-13,Night,0,0,0,0,0,95,0,3.55,0.0,93.58,Leave,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,9039,10912,Backlog Exists,Low,Average,Breached
REC000485,EMP005,Employee 005,Team A,Document Verification,2026-07-13,Night,190,130,60,1,3,95,127,4.22,8.0,99.2,Present,Partial,16.25,100.0,0.77,99.23,2.31,97.69,No,100,0,68.42,9039,10912,Backlog Exists,High,Excellent,Met
REC000486,EMP006,Employee 006,Team A,Document Verification,2026-07-13,Afternoon,104,71,33,5,1,95,59,3.42,8.0,93.23,Present,Partial,8.88,59.17,7.04,92.96,1.41,83.1,Yes,100,0,68.27,9039,10912,Backlog Exists,Low,Average,Breached
REC000487,EMP007,Employee 007,Team A,Document Verification,2026-07-13,General,64,43,21,3,1,95,37,5.7,8.0,94.11,Present,Partial,5.38,35.83,6.98,93.02,2.33,86.05,Yes,100,0,67.19,9039,10912,Backlog Exists,Low,Average,Breached
REC000488,EMP008,Employee 008,Team A,Document Verification,2026-07-13,General,137,93,44,2,1,95,83,6.12,7.5,97.71,Late,Partial,12.4,82.67,2.15,97.85,1.08,89.25,Yes,100,0,67.88,9039,10912,Backlog Exists,Average,Good,Breached
REC000489,EMP009,Employee 009,Team A,Document Verification,2026-07-13,General,107,73,34,8,0,95,59,4.45,8.0,88.69,Present,Partial,9.12,60.83,10.96,89.04,0.0,80.82,Yes,100,0,68.22,9039,10912,Backlog Exists,Low,Needs Improvement,Breached
REC000490,EMP010,Employee 010,Team A,Document Verification,2026-07-13,General,191,131,60,3,4,95,129,5.35,8.0,97.68,Present,Partial,16.38,100.0,2.29,97.71,3.05,98.47,No,100,0,68.59,9039,10912,Backlog Exists,High,Good,Met
REC000491,EMP011,Employee 011,Team B,Data Entry,2026-07-13,General,199,110,89,7,2,95,98,6.34,8.0,93.26,Present,Partial,13.75,91.67,6.36,93.64,1.82,89.09,Yes,100,0,55.28,9039,10912,Backlog Exists,High,Average,Breached
REC000492,EMP012,Employee 012,Team B,Data Entry,2026-07-13,Afternoon,247,138,109,3,5,95,131,3.13,8.0,98.08,Present,Partial,17.25,100.0,2.17,97.83,3.62,94.93,Yes,100,0,55.87,9039,10912,Backlog Exists,High,Excellent,At Risk
REC000493,EMP013,Employee 013,Team B,Data Entry,2026-07-13,Night,133,74,59,2,2,95,66,3.82,8.0,96.81,Present,Partial,9.25,61.67,2.7,97.3,2.7,89.19,Yes,100,0,55.64,9039,10912,Backlog Exists,Low,Good,Breached
REC000494,EMP014,Employee 014,Team B,Data Entry,2026-07-13,Morning,127,71,56,5,2,95,62,4.68,8.0,93.08,Present,Partial,8.88,59.17,7.04,92.96,2.82,87.32,Yes,100,0,55.91,9039,10912,Backlog Exists,Low,Average,Breached
REC000495,EMP015,Employee 015,Team B,Data Entry,2026-07-13,Night,78,43,35,3,1,95,34,5.15,8.0,92.21,Present,Partial,5.38,35.83,6.98,93.02,2.33,79.07,Yes,100,0,55.13,9039,10912,Backlog Exists,Low,Average,Breached
REC000496,EMP016,Employee 016,Team B,Data Entry,2026-07-13,Night,208,116,92,1,2,95,115,6.09,8.0,98.86,Present,Partial,14.5,96.67,0.86,99.14,1.72,99.14,No,100,0,55.77,9039,10912,Backlog Exists,High,Excellent,Met
REC000497,EMP017,Employee 017,Team B,Data Entry,2026-07-13,Afternoon,86,47,39,5,2,95,41,5.73,4.0,88.66,Half Day,Partial,11.75,78.33,10.64,89.36,4.26,87.23,Yes,50,0,54.65,9039,10912,Backlog Exists,Average,Needs Improvement,Breached
REC000498,EMP018,Employee 018,Team B,Data Entry,2026-07-13,Morning,190,106,84,2,1,95,96,4.75,8.0,97.7,Present,Partial,13.25,88.33,1.89,98.11,0.94,90.57,Yes,100,0,55.79,9039,10912,Backlog Exists,Average,Good,At Risk
REC000499,EMP019,Employee 019,Team B,Data Entry,2026-07-13,Night,182,101,81,0,3,95,98,5.59,8.0,99.7,Present,Partial,12.62,84.17,0.0,100.0,2.97,97.03,No,100,0,55.49,9039,10912,Backlog Exists,Average,Excellent,Met
REC000500,EMP020,Employee 020,Team B,Data Entry,2026-07-13,Afternoon,91,52,39,4,0,95,39,5.75,8.0,91.76,Present,Partial,6.5,43.33,7.69,92.31,0.0,75.0,Yes,100,0,57.14,9039,10912,Backlog Exists,Low,Average,Breached
REC000501,EMP021,Employee 021,Team C,Application Processing,2026-07-13,Afternoon,176,107,69,2,2,95,99,3.54,8.0,98.5,Present,Partial,13.38,89.17,1.87,98.13,1.87,92.52,Yes,100,0,60.8,9039,10912,Backlog Exists,Average,Excellent,At Risk
REC000502,EMP022,Employee 022,Team C,Application Processing,2026-07-13,General,162,99,63,6,3,95,92,6.31,8.0,94.08,Present,Partial,12.38,82.5,6.06,93.94,3.03,92.93,Yes,100,0,61.11,9039,10912,Backlog Exists,Average,Average,At Risk
REC000503,EMP023,Employee 023,Team C,Application Processing,2026-07-13,Night,180,110,70,1,3,95,106,3.65,8.0,99.14,Present,Partial,13.75,91.67,0.91,99.09,2.73,96.36,No,100,0,61.11,9039,10912,Backlog Exists,High,Excellent,Met
REC000504,EMP024,Employee 024,Team C,Application Processing,2026-07-13,Night,126,77,49,2,2,95,70,3.53,8.0,97.29,Present,Partial,9.62,64.17,2.6,97.4,2.6,90.91,Yes,100,0,61.11,9039,10912,Backlog Exists,Low,Good,At Risk
REC000505,EMP025,Employee 025,Team C,Application Processing,2026-07-13,Afternoon,143,87,56,4,2,95,76,6.99,8.0,94.91,Present,Partial,10.88,72.5,4.6,95.4,2.3,87.36,Yes,100,0,60.84,9039,10912,Backlog Exists,Low,Average,Breached
REC000506,EMP026,Employee 026,Team C,Application Processing,2026-07-13,Afternoon,184,112,72,3,2,95,105,3.57,8.0,97.57,Present,Partial,14.0,93.33,2.68,97.32,1.79,93.75,Yes,100,0,60.87,9039,10912,Backlog Exists,High,Good,At Risk
REC000507,EMP027,Employee 027,Team C,Application Processing,2026-07-13,Afternoon,113,69,44,2,1,95,60,6.11,8.0,97.44,Present,Partial,8.62,57.5,2.9,97.1,1.45,86.96,Yes,100,0,61.06,9039,10912,Backlog Exists,Low,Good,Breached
REC000508,EMP028,Employee 028,Team C,Application Processing,2026-07-13,Morning,71,43,28,5,1,95,35,7.41,8.0,88.91,Present,Partial,5.38,35.83,11.63,88.37,2.33,81.4,Yes,100,0,60.56,9039,10912,Backlog Exists,Low,Needs Improvement,Breached
REC000509,EMP029,Employee 029,Team C,Application Processing,2026-07-13,Morning,203,123,80,1,2,95,121,2.95,8.0,99.07,Present,Partial,15.38,100.0,0.81,99.19,1.63,98.37,No,100,0,60.59,9039,10912,Backlog Exists,High,Excellent,Met
REC000510,EMP030,Employee 030,Team C,Application Processing,2026-07-13,General,72,45,27,4,0,95,35,7.77,8.0,90.35,Present,Partial,5.62,37.5,8.89,91.11,0.0,77.78,Yes,100,0,62.5,9039,10912,Backlog Exists,Low,Average,Breached
REC000511,EMP031,Employee 031,Team D,Quality Review,2026-07-13,General,104,75,29,4,1,95,67,4.27,8.0,95.05,Present,Partial,9.38,62.5,5.33,94.67,1.33,89.33,Yes,100,0,72.12,9039,10912,Backlog Exists,Low,Good,Breached
REC000512,EMP032,Employee 032,Team D,Quality Review,2026-07-13,Afternoon,55,40,15,4,0,95,29,4.33,8.0,89.82,Present,Partial,5.0,33.33,10.0,90.0,0.0,72.5,Yes,100,0,72.73,9039,10912,Backlog Exists,Low,Needs Improvement,Breached
REC000513,EMP033,Employee 033,Team D,Quality Review,2026-07-13,Morning,0,0,0,0,0,95,0,5.65,0.0,94.44,Leave,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,9039,10912,Backlog Exists,Low,Average,Breached
REC000514,EMP034,Employee 034,Team D,Quality Review,2026-07-13,Night,135,98,37,9,6,95,90,3.87,8.0,91.08,Present,Partial,12.25,81.67,9.18,90.82,6.12,91.84,Yes,100,0,72.59,9039,10912,Backlog Exists,Average,Average,At Risk
REC000515,EMP035,Employee 035,Team D,Quality Review,2026-07-13,Morning,130,94,36,6,1,95,90,5.19,7.5,94.04,Late,Partial,12.53,83.56,6.38,93.62,1.06,95.74,No,100,0,72.31,9039,10912,Backlog Exists,Average,Average,Met
REC000516,EMP036,Employee 036,Team D,Quality Review,2026-07-13,Night,122,88,34,3,1,95,80,3.5,8.0,96.67,Present,Partial,11.0,73.33,3.41,96.59,1.14,90.91,Yes,100,0,72.13,9039,10912,Backlog Exists,Low,Good,At Risk
REC000517,EMP037,Employee 037,Team D,Quality Review,2026-07-13,Afternoon,129,94,35,2,3,95,89,5.91,8.0,97.51,Present,Partial,11.75,78.33,2.13,97.87,3.19,94.68,Yes,100,0,72.87,9039,10912,Backlog Exists,Average,Good,At Risk
REC000518,EMP038,Employee 038,Team D,Quality Review,2026-07-13,General,120,87,33,2,1,95,79,4.25,8.0,97.88,Present,Partial,10.88,72.5,2.3,97.7,1.15,90.8,Yes,100,0,72.5,9039,10912,Backlog Exists,Low,Good,At Risk
REC000519,EMP039,Employee 039,Team D,Quality Review,2026-07-13,Morning,135,98,37,6,1,95,91,6.5,8.0,93.61,Present,Partial,12.25,81.67,6.12,93.88,1.02,92.86,Yes,100,0,72.59,9039,10912,Backlog Exists,Average,Average,At Risk
REC000520,EMP040,Employee 040,Team D,Quality Review,2026-07-13,Night,64,49,15,3,0,95,41,3.97,8.0,93.53,Present,Partial,6.12,40.83,6.12,93.88,0.0,83.67,Yes,100,0,76.56,9039,10912,Backlog Exists,Low,Average,Breached
REC000521,EMP001,Employee 001,Team A,Document Verification,2026-07-14,General,84,62,22,4,0,95,57,5.09,8.0,93.65,Present,Partial,7.75,51.67,6.45,93.55,0.0,91.94,Yes,100,0,73.81,10912,12148,Backlog Exists,Low,Average,At Risk
REC000522,EMP002,Employee 002,Team A,Document Verification,2026-07-14,General,138,102,36,6,2,95,94,3.78,8.0,94.27,Present,Partial,12.75,85.0,5.88,94.12,1.96,92.16,Yes,100,0,73.91,10912,12148,Backlog Exists,Average,Average,At Risk
REC000523,EMP003,Employee 003,Team A,Document Verification,2026-07-14,General,105,78,27,3,2,95,74,5.41,8.0,96.26,Present,Partial,9.75,65.0,3.85,96.15,2.56,94.87,Yes,100,0,74.29,10912,12148,Backlog Exists,Low,Good,At Risk
REC000524,EMP004,Employee 004,Team A,Document Verification,2026-07-14,Night,78,58,20,3,0,95,52,3.37,8.0,95.56,Present,Partial,7.25,48.33,5.17,94.83,0.0,89.66,Yes,100,0,74.36,10912,12148,Backlog Exists,Low,Good,Breached
REC000525,EMP005,Employee 005,Team A,Document Verification,2026-07-14,Night,154,114,40,0,1,95,109,5.98,8.0,99.89,Present,Partial,14.25,95.0,0.0,100.0,0.88,95.61,No,100,0,74.03,10912,12148,Backlog Exists,High,Excellent,Met
REC000526,EMP006,Employee 006,Team A,Document Verification,2026-07-14,Afternoon,137,101,36,3,1,95,85,3.57,8.0,96.83,Present,Partial,12.62,84.17,2.97,97.03,0.99,84.16,Yes,100,0,73.72,10912,12148,Backlog Exists,Average,Good,Breached
REC000527,EMP007,Employee 007,Team A,Document Verification,2026-07-14,General,71,52,19,6,1,95,47,5.46,8.0,88.13,Present,Partial,6.5,43.33,11.54,88.46,1.92,90.38,Yes,100,0,73.24,10912,12148,Backlog Exists,Low,Needs Improvement,At Risk
REC000528,EMP008,Employee 008,Team A,Document Verification,2026-07-14,General,116,85,31,3,1,95,79,3.85,8.0,96.26,Present,Partial,10.62,70.83,3.53,96.47,1.18,92.94,Yes,100,0,73.28,10912,12148,Backlog Exists,Low,Good,At Risk
REC000529,EMP009,Employee 009,Team A,Document Verification,2026-07-14,General,74,54,20,6,1,95,41,7.67,8.0,88.85,Present,Partial,6.75,45.0,11.11,88.89,1.85,75.93,Yes,100,0,72.97,10912,12148,Backlog Exists,Low,Needs Improvement,Breached
REC000530,EMP010,Employee 010,Team A,Document Verification,2026-07-14,General,125,93,32,1,2,95,88,2.66,8.0,98.78,Present,Partial,11.62,77.5,1.08,98.92,2.15,94.62,Yes,100,0,74.4,10912,12148,Backlog Exists,Average,Excellent,At Risk
REC000531,EMP011,Employee 011,Team B,Data Entry,2026-07-14,General,141,84,57,5,2,95,78,5.32,8.0,94.54,Present,Partial,10.5,70.0,5.95,94.05,2.38,92.86,Yes,100,0,59.57,10912,12148,Backlog Exists,Low,Average,At Risk
REC000532,EMP012,Employee 012,Team B,Data Entry,2026-07-14,Afternoon,208,124,84,3,4,95,112,4.05,8.0,97.76,Present,Partial,15.5,100.0,2.42,97.58,3.23,90.32,Yes,100,0,59.62,10912,12148,Backlog Exists,High,Good,At Risk
REC000533,EMP013,Employee 013,Team B,Data Entry,2026-07-14,Night,135,81,54,4,0,95,76,6.61,8.0,95.21,Present,Partial,10.12,67.5,4.94,95.06,0.0,93.83,Yes,100,0,60.0,10912,12148,Backlog Exists,Low,Good,At Risk
REC000534,EMP014,Employee 014,Team B,Data Entry,2026-07-14,Morning,140,84,56,2,1,95,74,6.25,8.0,97.19,Present,Partial,10.5,70.0,2.38,97.62,1.19,88.1,Yes,100,0,60.0,10912,12148,Backlog Exists,Low,Good,Breached
REC000535,EMP015,Employee 015,Team B,Data Entry,2026-07-14,Night,68,40,28,2,0,95,33,5.67,8.0,94.47,Present,Partial,5.0,33.33,5.0,95.0,0.0,82.5,Yes,100,0,58.82,10912,12148,Backlog Exists,Low,Average,Breached
REC000536,EMP016,Employee 016,Team B,Data Entry,2026-07-14,Night,191,115,76,1,2,95,110,6.36,8.0,98.93,Present,Partial,14.38,95.83,0.87,99.13,1.74,95.65,No,100,0,60.21,10912,12148,Backlog Exists,High,Excellent,Met
REC000537,EMP017,Employee 017,Team B,Data Entry,2026-07-14,Afternoon,166,99,67,11,3,95,87,6.6,8.0,88.95,Present,Partial,12.38,82.5,11.11,88.89,3.03,87.88,Yes,100,0,59.64,10912,12148,Backlog Exists,Average,Needs Improvement,Breached
REC000538,EMP018,Employee 018,Team B,Data Entry,2026-07-14,Morning,120,72,48,3,2,95,65,5.67,8.0,95.77,Present,Partial,9.0,60.0,4.17,95.83,2.78,90.28,Yes,100,0,60.0,10912,12148,Backlog Exists,Low,Good,At Risk
REC000539,EMP019,Employee 019,Team B,Data Entry,2026-07-14,Night,102,61,41,0,1,95,59,4.66,4.0,99.97,Half Day,Partial,15.25,100.0,0.0,100.0,1.64,96.72,No,50,0,59.8,10912,12148,Backlog Exists,High,Excellent,Met
REC000540,EMP020,Employee 020,Team B,Data Entry,2026-07-14,Afternoon,55,35,20,4,1,95,30,3.92,4.0,88.57,Half Day,Partial,8.75,58.33,11.43,88.57,2.86,85.71,Yes,50,0,63.64,10912,12148,Backlog Exists,Low,Needs Improvement,Breached
REC000541,EMP021,Employee 021,Team C,Application Processing,2026-07-14,Afternoon,155,107,48,1,2,95,100,3.6,8.0,98.65,Present,Partial,13.38,89.17,0.93,99.07,1.87,93.46,Yes,100,0,69.03,10912,12148,Backlog Exists,Average,Excellent,At Risk
REC000542,EMP022,Employee 022,Team C,Application Processing,2026-07-14,General,110,76,34,3,2,95,73,4.9,8.0,96.26,Present,Partial,9.5,63.33,3.95,96.05,2.63,96.05,No,100,0,69.09,10912,12148,Backlog Exists,Low,Good,Met
REC000543,EMP023,Employee 023,Team C,Application Processing,2026-07-14,Night,181,125,56,3,1,95,120,6.32,8.0,97.2,Present,Partial,15.62,100.0,2.4,97.6,0.8,96.0,No,100,0,69.06,10912,12148,Backlog Exists,High,Good,Met
REC000544,EMP024,Employee 024,Team C,Application Processing,2026-07-14,Night,108,75,33,4,1,95,70,5.61,8.0,94.36,Present,Partial,9.38,62.5,5.33,94.67,1.33,93.33,Yes,100,0,69.44,10912,12148,Backlog Exists,Low,Average,At Risk
REC000545,EMP025,Employee 025,Team C,Application Processing,2026-07-14,Afternoon,97,67,30,4,2,95,60,6.57,8.0,93.77,Present,Partial,8.38,55.83,5.97,94.03,2.99,89.55,Yes,100,0,69.07,10912,12148,Backlog Exists,Low,Average,Breached
REC000546,EMP026,Employee 026,Team C,Application Processing,2026-07-14,Afternoon,150,104,46,3,3,95,99,5.75,8.0,97.22,Present,Partial,13.0,86.67,2.88,97.12,2.88,95.19,No,100,0,69.33,10912,12148,Backlog Exists,Average,Good,Met
REC000547,EMP027,Employee 027,Team C,Application Processing,2026-07-14,Afternoon,117,81,36,2,2,95,72,6.9,8.0,97.71,Present,Partial,10.12,67.5,2.47,97.53,2.47,88.89,Yes,100,0,69.23,10912,12148,Backlog Exists,Low,Good,Breached
REC000548,EMP028,Employee 028,Team C,Application Processing,2026-07-14,Morning,31,21,10,1,0,95,19,6.94,4.0,93.83,Half Day,Partial,5.25,35.0,4.76,95.24,0.0,90.48,Yes,50,0,67.74,10912,12148,Backlog Exists,Low,Average,At Risk
REC000549,EMP029,Employee 029,Team C,Application Processing,2026-07-14,Morning,187,129,58,1,2,95,124,4.69,8.0,99.03,Present,Partial,16.12,100.0,0.78,99.22,1.55,96.12,No,100,0,68.98,10912,12148,Backlog Exists,High,Excellent,Met
REC000550,EMP030,Employee 030,Team C,Application Processing,2026-07-14,General,104,72,32,7,1,95,58,7.23,8.0,90.23,Present,Partial,9.0,60.0,9.72,90.28,1.39,80.56,Yes,100,0,69.23,10912,12148,Backlog Exists,Low,Average,Breached
REC000551,EMP031,Employee 031,Team D,Quality Review,2026-07-14,General,67,64,3,2,0,95,59,5.79,8.0,96.38,Present,Partial,8.0,53.33,3.12,96.88,0.0,92.19,Yes,100,0,95.52,10912,12148,Backlog Exists,Low,Good,At Risk
REC000552,EMP032,Employee 032,Team D,Quality Review,2026-07-14,Afternoon,44,42,2,4,0,95,33,4.22,8.0,89.5,Present,Partial,5.25,35.0,9.52,90.48,0.0,78.57,Yes,100,0,95.45,10912,12148,Backlog Exists,Low,Needs Improvement,Breached
REC000553,EMP033,Employee 033,Team D,Quality Review,2026-07-14,Morning,115,109,6,6,2,95,102,5.37,8.0,94.48,Present,Partial,13.62,90.83,5.5,94.5,1.83,93.58,Yes,100,0,94.78,10912,12148,Backlog Exists,High,Average,At Risk
REC000554,EMP034,Employee 034,Team D,Quality Review,2026-07-14,Night,101,96,5,10,6,95,90,5.46,8.0,89.23,Present,Partial,12.0,80.0,10.42,89.58,6.25,93.75,Yes,100,0,95.05,10912,12148,Backlog Exists,Average,Needs Improvement,At Risk
REC000555,EMP035,Employee 035,Team D,Quality Review,2026-07-14,Morning,96,92,4,4,1,95,84,5.01,8.0,95.62,Present,Partial,11.5,76.67,4.35,95.65,1.09,91.3,Yes,100,0,95.83,10912,12148,Backlog Exists,Average,Good,At Risk
REC000556,EMP036,Employee 036,Team D,Quality Review,2026-07-14,Night,81,77,4,5,1,95,73,6.66,8.0,94.0,Present,Partial,9.62,64.17,6.49,93.51,1.3,94.81,Yes,100,0,95.06,10912,12148,Backlog Exists,Low,Average,At Risk
REC000557,EMP037,Employee 037,Team D,Quality Review,2026-07-14,Afternoon,103,98,5,2,1,95,90,3.7,8.0,98.08,Present,Partial,12.25,81.67,2.04,97.96,1.02,91.84,Yes,100,0,95.15,10912,12148,Backlog Exists,Average,Excellent,At Risk
REC000558,EMP038,Employee 038,Team D,Quality Review,2026-07-14,General,73,70,3,4,1,95,65,6.21,8.0,94.63,Present,Partial,8.75,58.33,5.71,94.29,1.43,92.86,Yes,100,0,95.89,10912,12148,Backlog Exists,Low,Average,At Risk
REC000559,EMP039,Employee 039,Team D,Quality Review,2026-07-14,Morning,90,86,4,4,1,95,83,3.04,8.0,95.35,Present,Partial,10.75,71.67,4.65,95.35,1.16,96.51,No,100,0,95.56,10912,12148,Backlog Exists,Low,Good,Met
REC000560,EMP040,Employee 040,Team D,Quality Review,2026-07-14,Night,53,50,3,3,0,95,44,6.31,8.0,94.27,Present,Partial,6.25,41.67,6.0,94.0,0.0,88.0,Yes,100,0,94.34,10912,12148,Backlog Exists,Low,Average,Breached
REC000561,EMP001,Employee 001,Team A,Document Verification,2026-07-15,General,125,73,52,4,2,95,65,4.66,8.0,94.24,Present,Partial,9.12,60.83,5.48,94.52,2.74,89.04,Yes,100,0,58.4,12148,13696,Backlog Exists,Low,Average,Breached
REC000562,EMP002,Employee 002,Team A,Document Verification,2026-07-15,General,135,79,56,5,1,95,69,6.28,8.0,93.07,Present,Partial,9.88,65.83,6.33,93.67,1.27,87.34,Yes,100,0,58.52,12148,13696,Backlog Exists,Low,Average,Breached
REC000563,EMP003,Employee 003,Team A,Document Verification,2026-07-15,General,109,64,45,2,2,95,57,6.35,8.0,97.12,Present,Partial,8.0,53.33,3.12,96.88,3.12,89.06,Yes,100,0,58.72,12148,13696,Backlog Exists,Low,Good,Breached
